,class,height,width,object_angle,distance
5237,Pedestrian,39.47000000000003,95.47,1.29,13.7
5238,Pedestrian,39.91999999999996,98.93,1.3,14.02
5239,Pedestrian,33.16999999999996,83.00999999999999,1.23,16.0
5240,Pedestrian,36.210000000000036,85.54000000000002,1.4,15.5
5241,Pedestrian,34.629999999999995,69.38,1.16,17.83
5242,Pedestrian,25.439999999999998,86.99000000000001,1.52,15.16
5243,Pedestrian,21.899999999999977,73.97999999999999,1.33,16.0
5244,Pedestrian,25.74000000000001,82.70000000000002,1.29,16.33
5245,Pedestrian,21.569999999999936,68.70999999999998,1.3,16.51
5246,Pedestrian,39.32999999999993,115.74000000000001,-1.61,11.2
5247,Pedestrian,47.0,118.92000000000002,-1.69,11.44
5248,Pedestrian,48.34000000000003,124.28,-1.35,10.85
5249,Cyclist,50.59000000000003,91.35,1.81,15.11
5250,Cyclist,36.02999999999997,59.97,1.72,21.29
5251,Pedestrian,16.0,53.579999999999984,-1.53,22.29
5252,Pedestrian,22.960000000000036,55.28999999999999,1.21,22.55
5253,Pedestrian,61.0,167.06000000000003,-1.77,8.14
5254,Pedestrian,53.33000000000004,113.68000000000004,-0.93,11.83
5255,Pedestrian,47.66,131.04999999999998,-2.96,9.93
5256,Pedestrian,48.0,116.70000000000002,1.82,11.64
5257,Pedestrian,48.66999999999996,136.02,1.3,10.48
5258,Cyclist,38.69999999999999,90.98000000000002,1.62,14.3
5259,Person_sitting,47.51999999999998,71.70000000000002,-2.82,12.84
5260,Pedestrian,20.329999999999927,55.400000000000006,-1.51,23.44
5261,Pedestrian,13.330000000000041,52.49000000000001,-1.59,25.29
5262,Pedestrian,18.0,56.68000000000001,-2.76,22.36
5263,Pedestrian,39.0,121.83999999999997,0.94,11.57
5264,Pedestrian,219.46000000000015,233.93,1.0,4.15
5265,Pedestrian,232.34000000000003,252.19,0.88,4.24
5266,Pedestrian,77.0,165.35999999999999,1.26,8.27
5267,Pedestrian,57.66999999999996,160.19000000000003,1.05,8.56
5268,Pedestrian,65.34000000000003,164.79,0.77,8.21
5269,Pedestrian,53.33999999999992,157.5,0.72,8.18
5270,Pedestrian,43.67000000000007,77.51999999999998,2.95,17.61
5271,Pedestrian,48.0,154.86,1.41,8.75
5272,Pedestrian,29.670000000000073,129.86,1.29,9.33
5273,Pedestrian,43.33999999999992,141.87000000000003,1.39,9.72
5274,Pedestrian,34.34000000000003,116.42000000000002,1.31,9.93
5275,Pedestrian,38.0,124.93999999999997,1.26,10.51
5276,Pedestrian,30.340000000000032,91.88000000000002,1.39,14.22
5277,Pedestrian,27.0,84.47,1.38,14.51
5278,Pedestrian,28.66999999999996,91.6,1.32,14.61
5279,Pedestrian,40.809999999999945,86.62,1.29,14.82
5280,Cyclist,24.370000000000005,23.590000000000003,-0.03,53.13
5281,Pedestrian,8.0,23.839999999999975,3.14,54.27
5282,Pedestrian,10.0,26.0,0.25,52.85
5283,Pedestrian,81.90999999999997,164.45,2.9,7.53
5284,Pedestrian,100.67,187.92000000000002,1.13,7.42
5285,Pedestrian,63.289999999999964,182.23999999999998,1.58,7.66
5286,Pedestrian,23.0,61.16,-1.73,22.91
5287,Cyclist,84.14999999999986,88.98000000000002,-2.28,14.43
5288,Cyclist,11.799999999999955,28.919999999999987,1.61,40.71
5289,Pedestrian,60.0,165.83999999999997,0.02,8.36
5290,Pedestrian,20.83000000000004,48.34,-1.91,28.84
5291,Cyclist,18.83000000000004,42.73000000000002,1.52,28.66
5292,Pedestrian,21.110000000000014,48.31,1.37,26.8
5293,Pedestrian,18.019999999999982,46.19,1.37,26.36
5294,Pedestrian,54.75,154.81000000000003,-1.66,8.51
5295,Pedestrian,65.99000000000001,157.50999999999996,-1.74,8.77
5296,Pedestrian,84.86999999999998,167.77999999999997,-1.23,8.18
5297,Cyclist,234.76999999999998,221.32,2.04,4.93
5298,Cyclist,88.06,130.69,1.81,10.25
5299,Cyclist,45.39999999999998,94.04999999999998,1.72,14.71
5300,Pedestrian,22.99000000000001,69.53999999999999,-1.51,17.29
5301,Cyclist,39.569999999999936,72.68,-1.78,19.5
5302,Pedestrian,8.5,21.04000000000002,0.56,65.63
5303,Pedestrian,7.0,20.439999999999998,0.6,66.4
5304,Cyclist,36.930000000000064,60.880000000000024,-1.35,21.39
5305,Pedestrian,17.5,42.78999999999999,-2.56,31.76
5306,Pedestrian,15.019999999999982,39.109999999999985,1.04,32.5
5307,Pedestrian,44.0,90.32000000000002,-1.84,13.47
5308,Pedestrian,17.0,42.97999999999999,-1.63,30.62
5309,Pedestrian,11.340000000000032,28.890000000000015,-1.12,38.01
5310,Cyclist,59.889999999999986,99.63,-1.87,13.92
5311,Pedestrian,31.0,74.0,-1.99,16.99
5312,Pedestrian,25.340000000000032,75.18,-2.04,16.77
5313,Cyclist,15.759999999999991,39.870000000000005,-1.69,30.45
5314,Pedestrian,64.32999999999998,175.37,-2.71,7.36
5315,Cyclist,37.92999999999995,69.88,-1.6,18.37
5316,Pedestrian,18.789999999999964,72.97,-1.32,18.37
5317,Pedestrian,11.159999999999968,61.16,-1.35,21.6
5318,Pedestrian,13.879999999999995,62.05000000000001,-1.39,20.99
5319,Pedestrian,74.32999999999993,148.65,0.1,8.59
5320,Pedestrian,93.0,187.44000000000003,2.8,7.53
5321,Pedestrian,90.0,182.29,2.82,7.06
5322,Pedestrian,90.0,187.11,-0.48,5.9
5323,Pedestrian,11.340000000000032,43.599999999999994,2.69,29.91
5324,Pedestrian,38.82,55.54999999999998,0.61,23.78
5325,Pedestrian,13.25,37.03,2.99,36.78
5326,Cyclist,30.07000000000005,29.610000000000014,3.05,44.91
5327,Pedestrian,54.0,157.39000000000001,2.61,8.73
5328,Pedestrian,30.329999999999927,81.29999999999998,2.78,16.38
5329,Pedestrian,25.66999999999996,64.16000000000003,0.58,20.3
5330,Pedestrian,22.329999999999927,65.85,0.91,20.9
5331,Cyclist,52.24000000000001,48.28,3.0,26.78
5332,Pedestrian,72.66999999999996,152.17000000000002,0.06,8.35
5333,Pedestrian,22.0,75.20000000000002,3.08,17.49
5334,Pedestrian,11.670000000000016,31.200000000000017,-2.92,38.16
5335,Pedestrian,47.440000000000055,154.32,-1.52,8.28
5336,Cyclist,44.25,81.69,-1.82,16.79
5337,Pedestrian,25.0,61.379999999999995,-1.92,20.42
5338,Pedestrian,22.0,61.870000000000005,-1.96,20.29
5339,Cyclist,13.549999999999955,36.75,-1.66,32.96
5340,Cyclist,16.74000000000001,44.53,-1.58,28.93
5341,Pedestrian,28.07000000000005,72.1,1.26,17.38
5342,Cyclist,45.80000000000001,58.53,2.06,20.78
5343,Pedestrian,21.0,47.71000000000001,-1.2,23.86
5344,Pedestrian,59.66000000000008,169.92999999999998,-0.14,7.32
5345,Cyclist,121.0200000000001,141.69000000000003,-2.07,9.97
5346,Cyclist,64.5,101.00999999999999,-1.88,14.32
5347,Pedestrian,28.670000000000073,77.97,1.02,15.25
5348,Pedestrian,17.33000000000004,49.19,-1.75,24.77
5349,Pedestrian,9.669999999999959,22.97999999999999,0.54,60.11
5350,Pedestrian,8.339999999999918,22.379999999999995,0.76,60.76
5351,Cyclist,23.340000000000032,40.30000000000001,-1.9,32.75
5352,Pedestrian,71.0,159.05999999999997,0.56,8.7
5353,Cyclist,16.939999999999998,43.890000000000015,-1.59,29.35
5354,Cyclist,73.47000000000003,55.81999999999999,2.92,22.31
5355,Pedestrian,13.330000000000041,56.56999999999999,0.01,24.23
5356,Cyclist,54.77999999999997,79.6,-1.96,17.61
5357,Pedestrian,31.78000000000003,84.43999999999997,-2.05,14.08
5358,Pedestrian,162.36,218.19,2.06,4.38
5359,Pedestrian,65.26000000000005,172.81,1.83,7.51
5360,Pedestrian,45.079999999999984,154.65000000000003,0.33,8.19
5361,Pedestrian,43.379999999999995,113.04000000000002,1.24,12.84
5362,Pedestrian,44.98000000000002,107.13999999999999,1.2,12.87
5363,Pedestrian,46.22000000000003,111.86999999999998,1.56,11.07
5364,Cyclist,26.92999999999995,60.22999999999999,1.63,20.58
5365,Pedestrian,9.330000000000041,31.819999999999993,1.06,39.88
5366,Cyclist,50.110000000000014,46.140000000000015,-0.08,27.31
5367,Cyclist,44.01999999999998,42.41,-0.25,31.72
5368,Pedestrian,15.809999999999945,43.06,0.33,30.56
5369,Cyclist,33.569999999999936,31.319999999999993,-0.52,39.4
5370,Pedestrian,20.78000000000003,46.390000000000015,0.22,27.94
5371,Cyclist,51.01000000000005,49.41,-0.79,25.24
5372,Pedestrian,16.909999999999968,44.07000000000002,-3.01,29.38
5373,Pedestrian,25.060000000000002,76.53999999999999,1.89,17.99
5374,Cyclist,51.639999999999986,86.86000000000001,-1.83,16.49
5375,Pedestrian,56.34000000000003,209.65,0.65,6.34
5376,Pedestrian,73.0,218.33,0.67,5.48
5377,Pedestrian,58.670000000000016,167.36999999999998,0.81,7.64
5378,Pedestrian,19.660000000000025,58.420000000000016,1.31,20.73
5379,Pedestrian,17.66999999999996,56.72999999999999,1.65,24.8
5380,Pedestrian,18.329999999999927,49.80000000000001,1.52,24.63
5381,Pedestrian,12.0,47.74000000000001,1.41,23.96
5382,Cyclist,34.769999999999925,47.07000000000002,2.21,28.53
5383,Pedestrian,79.02999999999997,161.37999999999997,2.52,7.85
5384,Pedestrian,9.0,31.120000000000005,-0.45,40.33
5385,Cyclist,45.05000000000007,35.24000000000001,-3.05,33.49
5386,Pedestrian,75.33000000000004,156.33999999999997,-0.68,8.8
5387,Pedestrian,10.340000000000032,29.879999999999995,-1.69,44.37
5388,Pedestrian,74.34000000000003,166.4,-2.88,8.82
5389,Pedestrian,30.670000000000073,118.57000000000002,2.79,11.07
5390,Pedestrian,16.670000000000016,53.43000000000001,3.02,21.51
5391,Pedestrian,12.660000000000025,37.849999999999994,2.07,22.06
5392,Pedestrian,90.0,179.41000000000003,2.61,7.67
5393,Pedestrian,36.670000000000016,68.48000000000002,2.18,17.36
5394,Pedestrian,14.330000000000041,40.650000000000006,-1.71,32.69
5395,Cyclist,149.06,197.97,2.25,2.94
5396,Cyclist,49.72999999999996,84.04999999999998,1.8,16.27
5397,Pedestrian,20.340000000000032,72.59,-1.81,19.97
5398,Pedestrian,26.0,73.07999999999998,-1.84,19.58
5399,Pedestrian,58.65999999999997,162.04,0.55,8.48
5400,Cyclist,32.92999999999998,39.19,-1.1,33.74
5401,Pedestrian,60.50999999999999,149.76000000000002,0.92,8.35
5402,Pedestrian,39.83000000000004,112.47999999999999,1.33,12.72
5403,Pedestrian,39.20999999999992,96.82999999999998,1.31,12.81
5404,Pedestrian,33.77999999999997,86.32,1.08,13.42
5405,Cyclist,47.22000000000003,51.78999999999999,2.62,24.52
5406,Cyclist,22.059999999999945,40.360000000000014,-1.84,31.7
5407,Pedestrian,82.67000000000002,160.38,-2.85,8.56
5408,Cyclist,10.930000000000064,26.569999999999993,-1.78,45.53
5409,Pedestrian,23.0,73.73999999999998,-1.8,18.17
5410,Pedestrian,51.5,113.14000000000001,-1.35,10.92
5411,Pedestrian,48.26999999999998,96.03,1.89,11.66
5412,Pedestrian,18.649999999999864,55.91,1.96,23.46
5413,Pedestrian,19.029999999999973,46.18000000000001,1.34,27.69
5414,Cyclist,37.36,38.75,2.26,34.18
5415,Cyclist,14.639999999999986,44.889999999999986,1.6,29.8
5416,Cyclist,54.32000000000005,74.61999999999998,-1.99,18.55
5417,Cyclist,32.889999999999986,54.53,-1.88,22.37
5418,Cyclist,27.379999999999995,43.879999999999995,-1.88,27.66
5419,Cyclist,60.1099999999999,89.44999999999999,-1.93,15.73
5420,Pedestrian,8.659999999999968,30.00999999999999,-2.23,40.71
5421,Cyclist,112.75,94.4,-0.6,13.72
5422,Pedestrian,11.340000000000032,31.07000000000002,-3.06,38.33
5423,Pedestrian,9.330000000000041,37.70999999999998,2.71,34.52
5424,Pedestrian,193.32,188.25,2.56,3.29
5425,Pedestrian,62.999999999999886,152.5,-1.38,7.94
5426,Pedestrian,72.32999999999998,203.43000000000004,0.8,6.27
5427,Cyclist,95.37,139.19,1.74,9.52
5428,Pedestrian,38.67000000000007,104.28,-1.91,12.66
5429,Pedestrian,24.339999999999918,77.78,-1.48,16.87
5430,Pedestrian,24.339999999999975,70.47,3.04,18.08
5431,Pedestrian,20.659999999999968,63.71000000000001,1.66,20.99
5432,Pedestrian,18.660000000000082,69.81,1.42,19.93
5433,Cyclist,94.26999999999998,74.97,-0.53,18.1
5434,Pedestrian,37.92999999999995,77.65,0.25,17.12
5435,Cyclist,48.309999999999945,42.890000000000015,-0.58,28.91
5436,Pedestrian,34.14999999999998,89.25,0.26,14.67
5437,Cyclist,29.409999999999968,50.21000000000001,-1.46,25.21
5438,Pedestrian,27.72,64.94000000000003,0.68,19.1
5439,Pedestrian,28.909999999999997,62.869999999999976,0.63,18.58
5440,Cyclist,88.78000000000003,80.94,-0.14,15.62
5441,Pedestrian,36.620000000000005,65.83000000000001,-2.64,17.63
5442,Pedestrian,43.69999999999999,82.99000000000001,-2.96,15.86
5443,Pedestrian,26.410000000000025,80.96000000000001,-2.71,17.38
5444,Pedestrian,173.1099999999999,231.74,1.39,4.19
5445,Pedestrian,161.07000000000005,183.98,1.4,4.27
5446,Pedestrian,16.31000000000006,45.110000000000014,-1.62,25.84
5447,Pedestrian,20.829999999999927,54.68000000000001,1.63,22.87
5448,Pedestrian,16.379999999999995,46.56999999999999,1.46,30.36
5449,Pedestrian,16.529999999999973,44.43000000000001,1.4,30.28
5450,Cyclist,20.549999999999955,29.159999999999997,1.86,45.15
5451,Cyclist,35.83000000000004,33.74000000000001,-0.1,37.22
5452,Cyclist,33.299999999999955,33.160000000000025,-0.12,40.49
5453,Cyclist,33.879999999999995,39.78,-1.07,31.22
5454,Pedestrian,56.339999999999975,172.50000000000003,0.3,7.2
5455,Pedestrian,115.88000000000002,198.65,-1.39,5.53
5456,Pedestrian,26.649999999999977,72.91999999999999,-2.75,16.04
5457,Pedestrian,25.149999999999977,77.51000000000002,0.57,16.16
5458,Pedestrian,19.620000000000005,62.54999999999998,0.61,20.55
5459,Cyclist,42.6099999999999,274.56,-2.39,2.89
5460,Cyclist,26.819999999999993,37.43000000000001,2.12,35.74
5461,Cyclist,25.56000000000006,52.01999999999998,-1.73,26.84
5462,Pedestrian,27.66999999999996,67.07000000000002,-1.47,19.73
5463,Pedestrian,18.670000000000016,44.28999999999999,-1.28,28.85
5464,Pedestrian,32.0,85.98999999999998,-2.73,15.64
5465,Pedestrian,16.339999999999975,44.33000000000001,-1.13,31.3
5466,Pedestrian,39.0,79.78999999999999,2.16,15.63
5467,Pedestrian,18.0,47.73000000000002,-1.18,30.31
5468,Pedestrian,27.470000000000027,42.06999999999999,-1.14,30.14
5469,Pedestrian,25.0,75.31,2.09,16.84
5470,Pedestrian,24.329999999999984,77.30000000000001,2.13,17.7
5471,Pedestrian,136.0,203.51,-3.09,5.97
5472,Cyclist,11.67999999999995,29.80000000000001,1.67,43.56
5473,Pedestrian,22.0,65.41000000000003,2.1,18.06
5474,Pedestrian,35.33,73.45000000000002,2.15,17.74
5475,Pedestrian,11.659999999999997,43.869999999999976,-2.68,30.93
5476,Pedestrian,13.669999999999845,35.91,2.44,36.12
5477,Pedestrian,20.0,53.879999999999995,-1.75,23.68
5478,Pedestrian,21.029999999999973,55.640000000000015,-2.91,23.89
5479,Pedestrian,80.28999999999996,187.56,-2.59,7.28
5480,Pedestrian,37.45999999999998,91.49000000000001,-2.99,14.33
5481,Pedestrian,52.589999999999975,100.53999999999996,1.57,13.61
5482,Pedestrian,54.620000000000005,133.0,-3.03,10.23
5483,Pedestrian,92.68999999999994,174.27999999999997,-3.0,8.01
5484,Pedestrian,29.399999999999977,66.4,-1.28,19.4
5485,Pedestrian,16.07000000000005,51.80000000000001,1.68,25.52
5486,Pedestrian,73.33999999999992,219.53,-2.48,6.29
5487,Pedestrian,102.88000000000011,172.51000000000002,-2.21,7.56
5488,Pedestrian,65.65999999999997,165.37,-1.97,7.98
5489,Pedestrian,51.329999999999984,135.98000000000002,-1.79,9.66
5490,Pedestrian,50.0,132.2,-2.33,10.39
5491,Pedestrian,41.0,119.24000000000004,-2.26,11.56
5492,Pedestrian,58.65999999999997,134.21,-2.16,9.27
5493,Pedestrian,68.04000000000002,104.51999999999998,-2.45,13.16
5494,Pedestrian,53.0,127.19,-2.09,10.28
5495,Pedestrian,55.66999999999996,132.66,-2.02,9.32
5496,Cyclist,190.3,192.44,2.09,5.89
5497,Cyclist,57.81999999999999,110.94999999999999,1.84,12.63
5498,Pedestrian,14.659999999999968,34.00999999999999,0.61,40.79
5499,Pedestrian,12.0,32.91999999999999,0.59,41.41
5500,Pedestrian,10.0,22.909999999999997,-0.01,56.76
5501,Cyclist,23.24000000000001,22.55000000000001,-0.01,55.54
5502,Pedestrian,12.660000000000082,22.849999999999994,3.13,56.61
5503,Pedestrian,8.670000000000016,24.900000000000006,0.25,55.17
5504,Pedestrian,68.66999999999996,210.87,-1.54,6.14
5505,Pedestrian,15.0,38.25999999999999,1.04,33.22
5506,Pedestrian,48.66999999999996,111.77999999999997,-1.78,10.9
5507,Pedestrian,11.659999999999968,40.54999999999998,-1.19,31.9
5508,Pedestrian,26.0,56.41,-2.33,22.62
5509,Pedestrian,25.0,61.28999999999999,2.49,21.83
5510,Pedestrian,129.66000000000003,225.56,-2.43,5.35
5511,Pedestrian,41.34,112.92999999999998,-2.82,11.67
5512,Pedestrian,48.66,141.70999999999998,1.72,9.77
5513,Pedestrian,59.0,155.18999999999997,2.94,8.72
5514,Pedestrian,131.33000000000015,229.93,-3.0,6.23
5515,Pedestrian,24.0,66.95000000000002,-1.27,19.18
5516,Pedestrian,18.329999999999927,59.75999999999999,1.69,22.17
5517,Cyclist,39.110000000000014,64.49000000000001,-1.87,21.52
5518,Cyclist,28.099999999999966,47.94,1.82,28.45
5519,Pedestrian,5.839999999999975,22.289999999999992,0.01,57.27
5520,Pedestrian,54.0,160.44,-2.73,8.55
5521,Pedestrian,24.340000000000032,63.20999999999998,-1.53,20.14
5522,Pedestrian,24.33000000000004,65.97,-1.56,20.22
5523,Pedestrian,28.329999999999984,67.62,-1.44,19.48
5524,Pedestrian,52.329999999999984,152.39000000000001,0.15,8.42
5525,Cyclist,41.16,51.72,2.05,24.66
5526,Pedestrian,20.339999999999918,53.829999999999984,-1.81,23.37
5527,Cyclist,17.470000000000027,39.42999999999998,-1.61,35.86
5528,Pedestrian,41.02999999999997,89.49000000000001,-1.28,13.74
5529,Pedestrian,26.079999999999927,71.67000000000002,1.91,15.49
5530,Pedestrian,15.419999999999845,49.14999999999998,2.12,26.67
5531,Pedestrian,59.00000000000003,147.85999999999999,0.47,8.66
5532,Pedestrian,69.05999999999995,151.08999999999997,-0.68,8.44
5533,Cyclist,49.08000000000004,80.89000000000001,-1.92,16.37
5534,Pedestrian,31.669999999999998,88.07,2.26,15.07
5535,Pedestrian,94.74000000000001,215.47,-2.16,5.41
5536,Pedestrian,66.30000000000001,204.38,-2.02,6.47
5537,Pedestrian,70.97,196.98,-1.85,6.81
5538,Pedestrian,75.47,152.50000000000003,-1.44,8.68
5539,Pedestrian,45.660000000000025,151.32000000000002,-2.23,9.15
5540,Pedestrian,58.29000000000002,153.98,-1.93,8.18
5541,Pedestrian,71.94,145.35000000000002,-1.78,9.06
5542,Cyclist,27.090000000000032,59.620000000000005,1.55,22.76
5543,Pedestrian,22.31000000000006,57.29999999999998,1.39,23.18
5544,Pedestrian,12.759999999999991,45.25999999999999,-1.56,28.04
5545,Pedestrian,14.450000000000045,47.03,-1.6,28.25
5546,Pedestrian,16.980000000000018,46.97999999999999,2.04,25.07
5547,Pedestrian,51.67000000000007,112.56,-1.78,10.83
5548,Pedestrian,19.0,57.19999999999999,1.8,22.76
5549,Pedestrian,20.329999999999984,53.66,-1.2,22.62
5550,Pedestrian,15.670000000000016,40.72,-1.37,31.81
5551,Cyclist,57.17999999999999,64.04999999999998,2.11,19.91
5552,Pedestrian,52.66000000000008,140.77999999999997,2.68,8.88
5553,Cyclist,16.24000000000001,46.77000000000001,1.41,29.46
5554,Pedestrian,72.66999999999996,153.41999999999996,-1.16,7.53
5555,Pedestrian,88.99999999999997,191.83,0.59,7.07
5556,Pedestrian,106.33000000000004,219.94,-2.41,6.04
5557,Pedestrian,63.66999999999996,176.51,-2.24,7.4
5558,Pedestrian,62.67000000000007,165.22,-2.07,7.99
5559,Pedestrian,55.0,135.41000000000003,-1.98,9.71
5560,Pedestrian,55.0,133.04,-2.4,10.33
5561,Pedestrian,45.33000000000004,116.81000000000003,-2.44,11.77
5562,Pedestrian,50.700000000000045,134.69999999999996,-2.25,9.24
5563,Pedestrian,67.39999999999998,104.39000000000001,-2.48,13.19
5564,Pedestrian,51.67000000000007,126.72000000000003,-2.24,10.32
5565,Cyclist,22.300000000000068,37.97,-1.96,32.13
5566,Pedestrian,105.0,152.99,-0.5,8.85
5567,Pedestrian,70.32999999999993,150.48,-0.07,8.58
5568,Pedestrian,82.65999999999997,168.90999999999997,-0.09,7.9
5569,Cyclist,36.25999999999999,69.07999999999998,-1.55,18.57
5570,Pedestrian,47.0,106.32999999999998,0.57,11.77
5571,Pedestrian,34.0,104.51999999999998,0.62,11.24
5572,Cyclist,123.87,109.69,-0.4,11.44
5573,Pedestrian,20.75999999999999,44.23000000000002,1.05,28.08
5574,Cyclist,10.470000000000027,24.53,-1.79,49.24
5575,Pedestrian,71.25,166.30999999999997,0.9,7.52
5576,Cyclist,37.950000000000045,69.97999999999999,-1.6,18.35
5577,Pedestrian,37.33000000000004,84.30999999999997,1.25,14.92
5578,Pedestrian,27.75,60.28999999999999,-0.89,20.12
5579,Pedestrian,19.49000000000001,43.72999999999999,1.93,25.05
5580,Pedestrian,15.840000000000146,57.47999999999999,2.57,22.95
5581,Pedestrian,9.400000000000091,37.97,2.21,34.44
5582,Pedestrian,19.950000000000045,49.96000000000001,-1.79,25.15
5583,Cyclist,16.74000000000001,37.849999999999994,-1.6,37.31
5584,Pedestrian,36.920000000000016,125.50999999999999,-1.18,10.76
5585,Pedestrian,20.149999999999977,96.99000000000004,-1.22,13.68
5586,Pedestrian,23.319999999999993,99.66,-1.24,13.15
5587,Pedestrian,28.32000000000005,64.21000000000001,-2.39,21.16
5588,Pedestrian,23.83000000000004,62.79000000000002,-2.44,21.42
5589,Pedestrian,121.68000000000006,251.4,2.46,4.34
5590,Cyclist,92.57,130.64,2.03,10.97
5591,Cyclist,73.0,100.20000000000002,1.96,13.75
5592,Person_sitting,43.29,81.72,0.82,12.12
5593,Pedestrian,58.97000000000003,135.89,0.73,3.7
5594,Person_sitting,50.630000000000024,58.16,0.57,17.45
5595,Cyclist,42.14999999999998,50.06,-0.96,27.09
5596,Pedestrian,24.639999999999986,66.19,2.65,18.55
5597,Pedestrian,22.889999999999986,60.420000000000016,-1.91,20.7
5598,Person_sitting,42.81000000000006,42.75999999999999,2.87,23.0
5599,Person_sitting,43.879999999999995,38.03999999999999,2.91,24.46
5600,Pedestrian,37.66999999999996,115.82999999999998,-1.92,12.7
5601,Pedestrian,39.51999999999998,101.96999999999997,0.36,12.58
5602,Pedestrian,68.34000000000003,175.27999999999997,0.83,7.19
5603,Pedestrian,36.66999999999996,124.1,1.32,11.56
5604,Pedestrian,42.66999999999996,106.25,1.29,11.7
5605,Pedestrian,36.33000000000004,93.19,1.05,12.46
5606,Cyclist,50.18000000000001,54.46000000000001,2.59,23.37
5607,Pedestrian,27.329999999999927,53.079999999999984,-0.15,24.69
5608,Pedestrian,81.00000000000003,184.6,-2.74,7.35
5609,Pedestrian,69.33000000000004,217.98,-2.28,5.64
5610,Pedestrian,64.66000000000008,248.66,3.06,5.81
5611,Pedestrian,71.67000000000007,221.43,-3.0,4.42
5612,Pedestrian,37.32999999999993,113.46000000000001,-2.23,10.99
5613,Pedestrian,21.33000000000004,64.16999999999999,0.26,19.76
5614,Cyclist,123.78999999999996,86.79000000000002,2.95,14.0
5615,Pedestrian,21.0,45.75999999999999,1.07,27.15
5616,Pedestrian,25.0,64.57000000000002,-1.74,21.76
5617,Pedestrian,64.34,139.80999999999997,-2.59,9.14
5618,Cyclist,29.44999999999999,36.96000000000001,-1.14,35.72
5619,Pedestrian,91.77999999999997,174.03000000000003,2.5,7.77
5620,Pedestrian,82.65999999999985,204.52999999999997,-1.89,6.75
5621,Pedestrian,51.66999999999996,131.63,-0.97,10.3
5622,Pedestrian,85.33,172.94,-2.41,7.56
5623,Pedestrian,59.0,159.60000000000002,1.85,8.64
5624,Pedestrian,72.67000000000007,194.05,1.2,7.5
5625,Cyclist,63.620000000000005,126.93000000000004,1.71,10.5
5626,Person_sitting,57.02000000000004,85.03,-2.78,10.91
5627,Pedestrian,18.670000000000073,58.620000000000005,-1.51,22.18
5628,Pedestrian,18.0,56.129999999999995,-1.55,22.07
5629,Pedestrian,19.329999999999927,55.56,-1.75,23.93
5630,Pedestrian,25.66999999999996,66.76999999999998,-1.24,21.05
5631,Pedestrian,15.5,56.5,-2.77,22.43
5632,Pedestrian,39.670000000000016,120.20000000000002,1.0,11.73
5633,Pedestrian,64.67000000000007,192.26999999999998,1.18,7.08
5634,Pedestrian,63.33999999999992,196.35999999999999,1.08,7.33
5635,Pedestrian,41.65999999999997,125.91999999999999,1.21,10.72
5636,Pedestrian,48.0,124.58000000000001,0.97,10.87
5637,Pedestrian,66.35000000000002,117.89999999999998,0.98,11.26
5638,Pedestrian,35.33000000000004,110.88,1.07,11.37
5639,Pedestrian,42.340000000000146,78.01999999999998,2.65,17.46
5640,Pedestrian,38.99999999999994,123.52000000000001,1.42,10.84
5641,Pedestrian,30.670000000000016,103.88,1.14,11.54
5642,Pedestrian,34.34000000000003,115.37,1.35,11.84
5643,Pedestrian,31.659999999999968,94.57999999999998,1.4,12.12
5644,Pedestrian,46.39999999999998,100.75999999999999,1.35,12.92
5645,Pedestrian,25.339999999999975,78.38000000000002,1.47,16.57
5646,Pedestrian,19.0,72.16999999999999,1.43,16.9
5647,Pedestrian,21.66999999999996,77.66,1.37,17.13
5648,Pedestrian,35.98000000000002,74.19,1.26,17.22
5649,Pedestrian,78.53000000000003,190.69,0.19,7.22
5650,Pedestrian,65.67000000000007,152.0,-1.74,7.76
5651,Pedestrian,15.330000000000041,33.23999999999998,-2.02,35.69
5652,Cyclist,36.19,69.15,1.75,20.4
5653,Cyclist,28.040000000000077,63.66,1.64,20.91
5654,Cyclist,17.360000000000014,37.91,1.66,34.92
5655,Pedestrian,18.670000000000016,63.46000000000001,-1.72,22.12
5656,Cyclist,71.20999999999992,96.47000000000003,-2.0,14.68
5657,Cyclist,158.23000000000002,189.05,-2.07,8.12
5658,Pedestrian,140.58,200.73,-2.53,4.92
5659,Pedestrian,135.85,219.08,0.89,5.13
5660,Pedestrian,46.19999999999993,145.91,0.41,9.04
5661,Cyclist,45.99000000000001,79.63999999999999,1.78,15.89
5662,Cyclist,22.720000000000027,61.91,1.61,21.95
5663,Pedestrian,14.459999999999923,39.41999999999999,-2.06,28.63
5664,Pedestrian,15.629999999999995,41.640000000000015,-2.02,28.39
5665,Pedestrian,12.349999999999909,265.13,2.27,2.47
5666,Cyclist,73.00999999999999,111.38999999999999,1.98,12.71
5667,Cyclist,59.92999999999995,87.88999999999999,1.91,15.54
5668,Person_sitting,50.53,78.74000000000001,0.82,12.68
5669,Person_sitting,81.64999999999999,72.92000000000002,0.76,13.54
5670,Pedestrian,36.940000000000005,98.02999999999997,-2.38,12.68
5671,Pedestrian,115.59000000000015,154.0,0.88,5.12
5672,Pedestrian,120.6099999999999,153.3,1.0,5.16
5673,Person_sitting,46.150000000000034,53.96000000000001,0.54,18.74
5674,Cyclist,42.08999999999992,48.599999999999994,-0.93,27.87
5675,Pedestrian,23.1099999999999,61.91999999999999,2.68,19.81
